mechanism,XH2_fuel,P_atm,T_K,1000/T,phi,diluent,label,IDT_s,IDT_ms
Reduced,0.7,10.0,1326.3157894736842,0.753968253968254,1.0,N2,,7.791192490880454e-06,0.007791192490880454
Reduced,0.7,10.0,1373.6842105263158,0.7279693486590038,1.0,N2,,5.840208839694382e-06,0.005840208839694382
Reduced,0.7,10.0,1421.0526315789475,0.7037037037037036,1.0,N2,,4.595545284002806e-06,0.004595545284002806
Reduced,0.7,10.0,1468.421052631579,0.6810035842293907,1.0,N2,,3.7420256565170592e-06,0.0037420256565170594
Reduced,0.7,10.0,1515.7894736842104,0.6597222222222223,1.0,N2,,3.1247777087111995e-06,0.0031247777087111996
Reduced,0.7,10.0,1563.157894736842,0.6397306397306397,1.0,N2,,2.663311744343336e-06,0.0026633117443433363
Reduced,0.7,10.0,1610.5263157894738,0.6209150326797386,1.0,N2,,2.3067850047209202e-06,0.0023067850047209203
Reduced,0.7,10.0,1657.8947368421054,0.6031746031746031,1.0,N2,,2.024439030926111e-06,0.002024439030926111
Reduced,0.7,10.0,1705.2631578947369,0.5864197530864197,1.0,N2,,1.7986281704449457e-06,0.0017986281704449457
Reduced,0.7,10.0,1752.6315789473683,0.5705705705705706,1.0,N2,,1.6127887467977148e-06,0.0016127887467977148
Reduced,0.7,10.0,1800.0,0.5555555555555556,1.0,N2,,1.4587306056156575e-06,0.0014587306056156575
Reduced,0.0,20.0,1050.0,0.9523809523809523,1.0,N2,,0.2673751177326481,267.3751177326481
Reduced,0.0,20.0,1100.0,0.9090909090909091,1.0,N2,,0.08479433192438737,84.79433192438738
Reduced,0.0,20.0,1150.0,0.8695652173913043,1.0,N2,,0.02995665943811052,29.95665943811052
Reduced,0.0,20.0,1200.0,0.8333333333333334,1.0,N2,,0.011652145462356796,11.652145462356795
Reduced,0.0,20.0,1250.0,0.8,1.0,N2,,0.004938613105227781,4.938613105227781
Reduced,0.0,20.0,1300.0,0.7692307692307693,1.0,N2,,0.0022604647493885276,2.2604647493885275
Reduced,0.0,20.0,1350.0,0.7407407407407407,1.0,N2,,0.0011088298166786754,1.1088298166786754
Reduced,0.0,20.0,1400.0,0.7142857142857143,1.0,N2,,0.0005791471074300714,0.5791471074300714
Reduced,0.0,20.0,1450.0,0.6896551724137931,1.0,N2,,0.0003202808005929248,0.3202808005929248
Reduced,0.0,20.0,1500.0,0.6666666666666666,1.0,N2,,0.00018659392306852763,0.18659392306852762
Reduced,0.0,20.0,1550.0,0.6451612903225806,1.0,N2,,0.0001139947423997172,0.1139947423997172
Reduced,0.0,20.0,1600.0,0.625,1.0,N2,,7.279291708825942e-05,0.07279291708825943
Reduced,0.0,20.0,1650.0,0.6060606060606061,1.0,N2,,4.822601837033281e-05,0.04822601837033281
Reduced,0.0,20.0,1700.0,0.5882352941176471,1.0,N2,,3.304912580412701e-05,0.033049125804127014
Reduced,0.0,20.0,1750.0,0.5714285714285714,1.0,N2,,2.3335310531380147e-05,0.023335310531380146
Reduced,0.0,20.0,1800.0,0.5555555555555556,1.0,N2,,1.691814016292141e-05,0.01691814016292141
Reduced,0.0,20.0,1850.0,0.5405405405405406,1.0,N2,,1.2555628565679167e-05,0.012555628565679168
Reduced,0.0,20.0,1900.0,0.5263157894736842,1.0,N2,,9.51568284331246e-06,0.00951568284331246
Reduced,0.0,20.0,1950.0,0.5128205128205128,1.0,N2,,7.3491486754299625e-06,0.007349148675429963
Reduced,0.0,20.0,2000.0,0.5,1.0,N2,,5.7758154887622484e-06,0.005775815488762249
Reduced,0.0,40.0,1050.0,0.9523809523809523,1.0,N2,,0.1373585159538999,137.35851595389988
Reduced,0.0,40.0,1100.0,0.9090909090909091,1.0,N2,,0.04339265939519531,43.39265939519531
Reduced,0.0,40.0,1150.0,0.8695652173913043,1.0,N2,,0.01528630635939704,15.28630635939704
Reduced,0.0,40.0,1200.0,0.8333333333333334,1.0,N2,,0.00594136901421011,5.941369014210109
Reduced,0.0,40.0,1250.0,0.8,1.0,N2,,0.002523202468133698,2.523202468133698
Reduced,0.0,40.0,1300.0,0.7692307692307693,1.0,N2,,0.0011604286257100957,1.1604286257100958
Reduced,0.0,40.0,1350.0,0.7407407407407407,1.0,N2,,0.0005731986780054403,0.5731986780054403
Reduced,0.0,40.0,1400.0,0.7142857142857143,1.0,N2,,0.00030181157460553766,0.30181157460553765
Reduced,0.0,40.0,1450.0,0.6896551724137931,1.0,N2,,0.00016825066632024488,0.16825066632024488
Reduced,0.0,40.0,1500.0,0.6666666666666666,1.0,N2,,9.870193286081133e-05,0.09870193286081133
Reduced,0.0,40.0,1550.0,0.6451612903225806,1.0,N2,,6.060253222230703e-05,0.060602532222307035
Reduced,0.0,40.0,1600.0,0.625,1.0,N2,,3.875905175413583e-05,0.038759051754135826
Reduced,0.0,40.0,1650.0,0.6060606060606061,1.0,N2,,2.57192127640523e-05,0.0257192127640523
Reduced,0.0,40.0,1700.0,0.5882352941176471,1.0,N2,,1.7677874731316633e-05,0.017677874731316632
Reduced,0.0,40.0,1750.0,0.5714285714285714,1.0,N2,,1.2471681179469e-05,0.012471681179468999
Reduced,0.0,40.0,1800.0,0.5555555555555556,1.0,N2,,9.027058327400662e-06,0.009027058327400663
Reduced,0.0,40.0,1850.0,0.5405405405405406,1.0,N2,,6.684632231233029e-06,0.006684632231233029
Reduced,0.0,40.0,1900.0,0.5263157894736842,1.0,N2,,5.051931036307393e-06,0.005051931036307393
Reduced,0.0,40.0,1950.0,0.5128205128205128,1.0,N2,,3.888812877404871e-06,0.0038888128774048707
Reduced,0.0,40.0,2000.0,0.5,1.0,N2,,3.0447744528707513e-06,0.0030447744528707514
Reduced,0.0,1.4,1050.0,0.9523809523809523,0.5,AR,,10.020425292259274,10020.425292259273
Reduced,0.0,1.4,1100.0,0.9090909090909091,0.5,AR,,10.000497041808146,10000.497041808145
Reduced,0.0,1.4,1150.0,0.8695652173913043,0.5,AR,,3.1981655163308536,3198.1655163308537
Reduced,0.0,1.4,1200.0,0.8333333333333334,0.5,AR,,0.8483554236754322,848.3554236754321
Reduced,0.0,1.4,1250.0,0.8,0.5,AR,,0.2944021151707252,294.40211517072515
Reduced,0.0,1.4,1300.0,0.7692307692307693,0.5,AR,,0.12567169663189506,125.67169663189506
Reduced,0.0,1.4,1350.0,0.7407407407407407,0.5,AR,,0.062073487107943054,62.07348710794305
Reduced,0.0,1.4,1400.0,0.7142857142857143,0.5,AR,,0.03399204156690922,33.99204156690922
Reduced,0.0,1.4,1450.0,0.6896551724137931,0.5,AR,,0.020078022382005453,20.078022382005454
Reduced,0.0,1.4,1500.0,0.6666666666666666,0.5,AR,,0.012570551448136687,12.570551448136687
Reduced,0.0,1.4,1550.0,0.6451612903225806,0.5,AR,,0.008245433345782996,8.245433345782995
Reduced,0.0,1.4,1600.0,0.625,0.5,AR,,0.005616452298603243,5.616452298603243
Reduced,0.0,1.4,1650.0,0.6060606060606061,0.5,AR,,0.003950883666094476,3.950883666094476
Reduced,0.0,1.4,1700.0,0.5882352941176471,0.5,AR,,0.002856387516259467,2.8563875162594674
Reduced,0.0,1.4,1750.0,0.5714285714285714,0.5,AR,,0.002116334565570485,2.1163345655704853
Reduced,0.0,1.4,1800.0,0.5555555555555556,0.5,AR,,0.0016011082989357813,1.6011082989357812
Reduced,0.0,1.4,1850.0,0.5405405405405406,0.5,AR,,0.00123495453782276,1.23495453782276
Reduced,0.0,1.4,1900.0,0.5263157894736842,0.5,AR,,0.0009691037326338852,0.9691037326338853
Reduced,0.0,1.4,1950.0,0.5128205128205128,0.5,AR,,0.000773204611382467,0.773204611382467
Reduced,0.0,1.4,2000.0,0.5,0.5,AR,,0.0006262717563593411,0.6262717563593411
Reduced,0.0,1.4,1050.0,0.9523809523809523,1.0,AR,,10.057127453828082,10057.127453828081
Reduced,0.0,1.4,1100.0,0.9090909090909091,1.0,AR,,10.000169834973939,10000.169834973938
Reduced,0.0,1.4,1150.0,0.8695652173913043,1.0,AR,,2.6166666308558604,2616.6666308558606
Reduced,0.0,1.4,1200.0,0.8333333333333334,1.0,AR,,0.7958230479077453,795.8230479077453
Reduced,0.0,1.4,1250.0,0.8,1.0,AR,,0.30582438621961844,305.8243862196184
Reduced,0.0,1.4,1300.0,0.7692307692307693,1.0,AR,,0.13844924734371686,138.44924734371685
Reduced,0.0,1.4,1350.0,0.7407407407407407,1.0,AR,,0.07055914821503932,70.55914821503931
Reduced,0.0,1.4,1400.0,0.7142857142857143,1.0,AR,,0.0392808082283824,39.2808082283824
Reduced,0.0,1.4,1450.0,0.6896551724137931,1.0,AR,,0.023406151567594256,23.406151567594257
Reduced,0.0,1.4,1500.0,0.6666666666666666,1.0,AR,,0.01471604682194259,14.71604682194259
Reduced,0.0,1.4,1550.0,0.6451612903225806,1.0,AR,,0.009668994816843473,9.668994816843473
Reduced,0.0,1.4,1600.0,0.625,1.0,AR,,0.006588547634219961,6.588547634219961
Reduced,0.0,1.4,1650.0,0.6060606060606061,1.0,AR,,0.004633249453134601,4.633249453134601
Reduced,0.0,1.4,1700.0,0.5882352941176471,1.0,AR,,0.0033465610495642885,3.3465610495642886
Reduced,0.0,1.4,1750.0,0.5714285714285714,1.0,AR,,0.00247573684255718,2.47573684255718
Reduced,0.0,1.4,1800.0,0.5555555555555556,1.0,AR,,0.001870420402981996,1.8704204029819962
Reduced,0.0,1.4,1850.0,0.5405405405405406,1.0,AR,,0.0014399509186870366,1.4399509186870365
Reduced,0.0,1.4,1900.0,0.5263157894736842,1.0,AR,,0.0011279725668620563,1.1279725668620564
Reduced,0.0,1.4,1950.0,0.5128205128205128,1.0,AR,,0.000896688073929418,0.896688073929418
Reduced,0.0,1.4,2000.0,0.5,1.0,AR,,0.0007233514570603784,0.7233514570603784
Reduced,0.0,1.4,1050.0,0.9523809523809523,2.0,AR,,10.03566522978362,10035.665229783619
Reduced,0.0,1.4,1100.0,0.9090909090909091,2.0,AR,,10.004994669036316,10004.994669036316
Reduced,0.0,1.4,1150.0,0.8695652173913043,2.0,AR,,2.482505054013903,2482.5050540139027
Reduced,0.0,1.4,1200.0,0.8333333333333334,2.0,AR,,0.7935455674871161,793.5455674871162
Reduced,0.0,1.4,1250.0,0.8,2.0,AR,,0.3162161176016583,316.2161176016583
Reduced,0.0,1.4,1300.0,0.7692307692307693,2.0,AR,,0.1465371828097523,146.5371828097523
Reduced,0.0,1.4,1350.0,0.7407407407407407,2.0,AR,,0.07584776695769768,75.84776695769769
Reduced,0.0,1.4,1400.0,0.7142857142857143,2.0,AR,,0.0426610444849257,42.6610444849257
Reduced,0.0,1.4,1450.0,0.6896551724137931,2.0,AR,,0.02560601357680865,25.60601357680865
Reduced,0.0,1.4,1500.0,0.6666666666666666,2.0,AR,,0.0161509824503373,16.1509824503373
Reduced,0.0,1.4,1550.0,0.6451612903225806,2.0,AR,,0.010637599773563057,10.637599773563057
Reduced,0.0,1.4,1600.0,0.625,2.0,AR,,0.007253772078875266,7.253772078875266
Reduced,0.0,1.4,1650.0,0.6060606060606061,2.0,AR,,0.005097177300749611,5.09717730074961
Reduced,0.0,1.4,1700.0,0.5882352941176471,2.0,AR,,0.0036840605814123977,3.684060581412398
Reduced,0.0,1.4,1750.0,0.5714285714285714,2.0,AR,,0.0027201561062590606,2.7201561062590605
Reduced,0.0,1.4,1800.0,0.5555555555555556,2.0,AR,,0.0020542374035656076,2.0542374035656077
Reduced,0.0,1.4,1850.0,0.5405405405405406,2.0,AR,,0.0015751027305941025,1.5751027305941026
Reduced,0.0,1.4,1900.0,0.5263157894736842,2.0,AR,,0.10058591456160036,100.58591456160036
Reduced,0.0,1.4,1950.0,0.5128205128205128,2.0,AR,,0.10117622726964484,101.17622726964484
Reduced,0.0,1.4,2000.0,0.5,2.0,AR,,0.10125420972639938,101.25420972639938
Reduced,0.0,1.4,1500.0,0.6666666666666666,1.0,AR,FigS1_1.4atm,0.01471604682194259,14.71604682194259
